SK_ID_CURR,TARGET
100001,0.031511912101900366
100005,0.12855643530666958
100013,0.03083814473189983
100028,0.03770199294984987
100038,0.10035773238767245
100042,0.04817877507542594
100057,0.009875964154162377
100065,0.05046654432278157
100066,0.004015440350329561
100067,0.09415327139053924
100074,0.05585217689999914
100090,0.019188957553835605
100091,0.14242680421501822
100092,0.048875729099346885
100106,0.04209785197293366
100107,0.1396863765961562
100109,0.04690751687930945
100117,0.018584250992350285
100128,0.0649214756652415
100141,0.0391506317773309
100150,0.022303051228606964
100168,0.011391845231033534
100169,0.08066647579270357
100170,0.07275947114219095
100171,0.04088417392743661
100172,0.1412528214310387
100184,0.07915626932746395
100187,0.0472985993952516
100212,0.05078664428158074
100222,0.05720666288579578
100223,0.021560818459803757
100232,0.02615113726814884
100241,0.205625374599821
100245,0.009582238099145312
100253,0.032332499779702165
100256,0.15508817176259768
100271,0.010760746812914904
100278,0.3361745583482954
100280,0.01815872428933493
100306,0.11211405214653408
100311,0.10063469523628961
100312,0.03513938928981693
100330,0.09067110110568162
100331,0.035222707441137216
100352,0.15314167438778972
100358,0.047849515828651476
100367,0.03812937306663461
100382,0.09823436163530799
100384,0.09156699485721008
100385,0.11864284708035042
100386,0.07676184264407755
100399,0.02761878219165374
100404,0.05987219192421331
100416,0.018155937070425718
100422,0.09405057186076478
100426,0.01210414344391144
100438,0.023645541208937526
100444,0.0774059559337953
100445,0.10291206244913977
100446,0.050864075397877136
100447,0.022091435872083787
100450,0.06466735447422912
100466,0.013266476815575086
100483,0.02905017271801194
100484,0.01727972153666679
100494,0.0527593479965298
100510,0.2542785080129648
100512,0.010546879241536328
100517,0.05255724614721728
100548,0.012678647083307978
100551,0.05286078358981344
100552,0.07462797884702924
100553,0.014791440024446182
100561,0.1364760848094044
100568,0.5709668291931964
100569,0.037523312197695106
100591,0.1254147715968408
100592,0.02906080170120009
100602,0.042940681742877934
100607,0.046620165456761065
100613,0.04201048866396486
100617,0.06659353632536327
100618,0.12053375876698588
100622,0.038779642205863184
100625,0.13252487162102272
100677,0.13196949445987027
100699,0.04557607351210001
100702,0.3295968731048865
100711,0.04065633713897898
100729,0.16173011442188573
100740,0.1745055887686517
