SK_ID_CURR,TARGET
100001,0.02830920408648094
100005,0.09851334825583082
100013,0.03939019672149788
100028,0.052361877556725
100038,0.16878744414018398
100042,0.03027762102832747
100057,0.004512933157112056
100065,0.09280283308278367
100066,0.004149871079267472
100067,0.06249593767469586
100074,0.04769929505058809
100090,0.019070223064149672
100091,0.1174271994382544
100092,0.028753318150678015
100106,0.03670647190757812
100107,0.1325528845944108
100109,0.016699944200824515
100117,0.02998125617869925
100128,0.14364936191547176
100141,0.03771847223813553
100150,0.033580820633567016
100168,0.011113929891590253
100169,0.0176371399503815
100170,0.12508192893625686
100171,0.07801936296353416
100172,0.1811923814601458
100184,0.10100785839366352
100187,0.07253227081916924
100212,0.015541428014418525
100222,0.04039943204944954
100223,0.02929411787143278
100232,0.00940182502819369
100241,0.2093410874060945
100245,0.021984112647772253
100253,0.014115112567079886
100256,0.042066513175463505
100271,0.008103318196673294
100278,0.4211916918588689
100280,0.010861463568889375
100306,0.2352049392575386
100311,0.04851431644901144
100312,0.01154772086640551
100330,0.07954742078230317
100331,0.01764090384506931
100352,0.08430123193986577
100358,0.025985857618984292
100367,0.006845039176996021
100382,0.08438711728963082
100384,0.06585014882954146
100385,0.06594778819621129
100386,0.03412037549542509
100399,0.026890481900306896
100404,0.020891929864070746
100416,0.00864929451449199
100422,0.011602507473899942
100426,0.006742942430989844
100438,0.045634124805103274
100444,0.07884498676644357
100445,0.040263256370471685
100446,0.058900503130456985
100447,0.01393198914758814
100450,0.06837774307787395
100466,0.011409414306392736
100483,0.017053521532997305
100484,0.020309421843668424
100494,0.05010209503793276
100510,0.0755322336348899
100512,0.0072378439263284045
100517,0.049299279609374004
100548,0.02047525691594935
100551,0.059055974046899315
100552,0.026817101297864247
100553,0.013532515838485415
100561,0.09401543411770444
100568,0.43831848071165647
100569,0.015828135535409724
100591,0.06600196168521842
100592,0.010736544999744968
100602,0.028616668869760747
100607,0.05109278073900654
100613,0.05804771377426541
100617,0.0806972374259529
100618,0.11385449913081483
100622,0.049471973544108566
100625,0.04095478566076247
100677,0.0729102107602739
100699,0.021805105676735378
100702,0.5831948976874407
100711,0.047040253273453875
100729,0.26194273411250163
100740,0.14565044985531664
100744,0.08031189714662113
100745,0.059666988079026824
100747,0.058726760756373717
100751,0.29373804323315056
100752,0.027573847428176083
100753,0.09463115233042851
100754,0.20367729060689727
100760,0.058697805789467046
100762,0.07123414991051973
100763,0.037279483872313626
100765,0.010662165148227792
100770,0.06646116982825147
100772,0.022481839268038144
100777,0.022823804811788816
100791,0.011897510822409066
100792,0.010970599698552304
100797,0.0549587917975896
100823,0.04955994966094542
100826,0.04409325471526781
100830,0.013403673442904876
100836,0.11278581068932192
100872,0.04011924211750759
100910,0.03970372384482495
100913,0.058580290666025776
100918,0.011183469129474622
100931,0.00457288297249862
100952,0.04695643168873165
100953,0.011424057676966368
100965,0.10756761226853569
100970,0.048200737409163516
100982,0.18733868497948147
100983,0.14544562133737512
100984,0.043092560496283294
100987,0.055761457659698956
100997,0.05641324746292512
100998,0.5009031326537116
101002,0.02545425086766237
101005,0.15951911260990748
101008,0.34872995861077266
101020,0.03809743040455358
101021,0.031155199691619034
101024,0.012870730399253742
101025,0.18829532539830218
101026,0.021189707767562516
101031,0.010521031377845498
101041,0.007811356299255734
101051,0.0019501253531473456
101055,0.06430564020474225
101056,0.08256443624292938
101057,0.02426474333681024
101064,0.008708599206650649
101079,0.07125791549133906
101087,0.008347226278158572
101090,0.0204215370408171
101092,0.10849944661458466
101097,0.14987069475371145
101099,0.02049745012444502
101107,0.12709098787021306
101118,0.02484911956447468
101125,0.13043984432549133
101126,0.00854955149365993
101128,0.007108381165658205
101136,0.05286747468137257
101140,0.24128079285148893
101149,0.0936755557532976
101160,0.14976579746214466
101169,0.18691708854790803
101181,0.028091174398314694
101186,0.0031343074911260606
101190,0.017683643940051747
101193,0.08235750474496978
101194,0.14297441446480783
101198,0.16329177995990232
101200,0.004700541294671867
101204,0.013225497126083185
101211,0.06967833626750246
101213,0.048809372585086365
101223,0.04592671602085077
101225,0.10876647549523077
101237,0.04402036807064397
101243,0.04244721219105418
101244,0.09507217989317703
101258,0.016435636491380697
101259,0.20107588829066667
101268,0.15843560993681077
101269,0.04838129456975961
101271,0.021914621546754002
101279,0.011078474700793496
101281,0.26641421763022255
101287,0.03667772764578865
101292,0.011394582644320772
101294,0.019754858004400338
101296,0.05498663377194499
101297,0.008218806208134038
101299,0.0282967535008884
101301,0.02985867870906661
101305,0.03181217832662432
101308,0.18523762780718614
101318,0.004614236201877671
101327,0.17349762751229508
101329,0.007269164472609701
101332,0.03502796987266687
101337,0.026690903719271103
101343,0.022794721721177923
101345,0.01314591520720114
101346,0.008736048239430777
101353,0.012299299459651733
101354,0.20134563575826597
101355,0.190275262020889
101356,0.011289381115733936
101362,0.1016444363833556
101363,0.4975669812078148
101365,0.009504057961154541
101366,0.05162997775878286
101367,0.4011442821580334
101368,0.017030265402731302
101374,0.11511217285094028
101380,0.01205566056189337
101383,0.05314632655283865
101398,0.009121637219888103
101399,0.08799881605733212
101401,0.27247785354418075
101412,0.03355332910144657
101426,0.10770158396695535
101427,0.20273536907256132
101428,0.26353921393675117
101429,0.149640970277368
101434,0.012323994218299179
101440,0.2704196294966706
101448,0.05636925769147663
101449,0.01691339176582926
101465,0.04996552731358169
101467,0.019986994356041916
101472,0.061445678141361516
101478,0.21810317459633674
101497,0.09181441302309615
101504,0.025168999268482095
101547,0.015969233154225097
101548,0.038212315743434214
101555,0.020896570363157816
101570,0.018872963064633017
101572,0.04228898973436102
101578,0.06603355061076986
101580,0.05410285219484118
101588,0.0730216084238126
101602,0.03568275100191674
101610,0.054316477235315824
101614,0.019504113643327096
101616,0.016472121572468676
101643,0.06442754744698372
101644,0.03320094747812757
101649,0.013246492910884587
101650,0.08835270225416908
101665,0.002640110041838802
101667,0.06463713334444014
101669,0.13752969729913375
101674,0.09654834626362689
101675,0.004210463276673264
101678,0.031248068047803668
101682,0.019736317769596654
101686,0.02004156301501613
101697,0.2665088445441794
101700,0.18644638895629928
