SK_ID_CURR,target
100001,0.0689149146986265
100005,0.10780998392827101
100013,0.05259558291010707
100028,0.062062536358035145
100038,0.11944044952427894
100042,0.03119032724955358
100057,0.07230296754944703
100065,0.08381449978517909
100066,0.035056477608105124
100067,0.06001213027536325
100074,0.050286507575883516
100090,0.07082364989420407
100091,0.11127662612900092
100092,0.08677571535111611
100106,0.08442833674135014
100107,0.1170552352614926
100109,0.05591981728067623
100117,0.07062282664156357
100128,0.0831938903845435
100141,0.0928755204429198
100150,0.0657082495468576
100168,0.031373576991516335
100169,0.055328149477779406
100170,0.09402646516083163
100171,0.07361599815461763
100172,0.12832708525768524
100184,0.05750965246666755
100187,0.06938702099499786
100212,0.07152590303253883
100222,0.056270197661081406
100223,0.05566077070902298
100232,0.049305847828766285
100241,0.1865919731575378
100245,0.04916557582399809
100253,0.05248277800003597
100256,0.08088332187991394
100271,0.032526729757906624
100278,0.17427578832889976
100280,0.047606948565624425
100306,0.17302818670007256
100311,0.07851913779328233
100312,0.0678437254587147
100330,0.13570273615063771
100331,0.07013259356039021
100352,0.06014957981143934
100358,0.0866730631556048
100367,0.0728517179448421
100382,0.07965179023672826
100384,0.1318498086222035
100385,0.07385226465329608
100386,0.0925797689940398
100399,0.04357687535987727
100404,0.04610678652504823
100416,0.04425072944118783
100422,0.17333652819194637
100426,0.036755091040445234
100438,0.08372673387286644
100444,0.12831281762784819
100445,0.13657132752312384
100446,0.12606414945973465
100447,0.05386613779049506
100450,0.04555792439130665
100466,0.049689721519574494
100483,0.04835191127263815
100484,0.04800616855889681
100494,0.09002503553476202
100510,0.15766438295529484
100512,0.038499527928024094
100517,0.08474859926987201
100548,0.03441842795254375
100551,0.0757462809564693
100552,0.09424448623534938
100553,0.05715707446793292
100561,0.09682905389094487
100568,0.16591608552443396
100569,0.044296330642793695
100591,0.12206829624137149
100592,0.05064117559637447
100602,0.07495805721409082
100607,0.0835998612577496
100613,0.07766266612472135
100617,0.054419345989020665
100618,0.09560096506613502
100622,0.08853650411884743
100625,0.08498421976694823
100677,0.08950585644380359
100699,0.08959351427688275
100702,0.18753681528490798
100711,0.04281201232868898
100729,0.12954236637790573
100740,0.1458785874046682
100744,0.11114172502842953
100745,0.08384844948286893
100747,0.10098794728345314
100751,0.15067659252786542
100752,0.10181783931441511
100753,0.1559568491798564
100754,0.14992423433226232
100760,0.08561639555025545
100762,0.06842914274322048
100763,0.08766218655735675
100765,0.03682499310522482
100770,0.08069407944412074
100772,0.04500523654490458
100777,0.04915451444100196
100791,0.05006286328221203
100792,0.061440289986229385
100797,0.055050550941168785
100823,0.09152065817911614
100826,0.10591827335530357
100830,0.05801145063188104
100836,0.15985741134570702
100872,0.05930147034257689
100910,0.0882699298031886
100913,0.06477178393062837
100918,0.07811982423607793
100931,0.04083874770505697
100952,0.07815104649682547
100953,0.05019919935862404
100965,0.10354595612370354
100970,0.05717205599564526
100982,0.15491306263159743
100983,0.09526984575080923
100984,0.09372065001556144
100987,0.10989243538578806
100997,0.05295764953915793
100998,0.19811329338054215
101002,0.08852566759753214
101005,0.14793158695317632
101008,0.16152044557730807
101020,0.11278889373890802
101021,0.12223688952506073
101024,0.054125400173302654
101025,0.13126701474061017
101026,0.07555972163250753
101031,0.052621604994493726
101041,0.053266776958137085
101051,0.051688821649768756
101055,0.100620007496407
101056,0.10972627947374002
101057,0.06904298385248345
101064,0.05315719041803549
101079,0.09277830384863762
101087,0.053709857980894025
101090,0.07815436927551113
101092,0.07244850248134181
101097,0.10401156916918687
101099,0.03175193824998621
101107,0.11894455764839892
101118,0.10461249425145093
101125,0.06296313600942435
101126,0.04777563799021544
101128,0.07067147151574901
101136,0.15406490423937366
101140,0.0843830592271362
101149,0.08019235161121635
101160,0.06127664811704915
101169,0.17155382989543932
101181,0.05538595156829015
101186,0.043960306362727186
101190,0.08146107768961375
101193,0.11891000673030938
101194,0.0810678629031475
101198,0.07789808534675977
101200,0.03585163444706278
101204,0.08443105254413576
101211,0.07078225147092622
101213,0.06383780092487877
101223,0.08104710875091785
101225,0.12712835999963368
101237,0.05489568514485542
101243,0.0837483324196963
101244,0.10762753681805097
101258,0.05219490135458328
101259,0.161785488346162
101268,0.14960352922730943
101269,0.09378521802059946
101271,0.18419216126678373
101279,0.053910248384279005
101281,0.06796640392886459
101287,0.09766304017570027
101292,0.05170643376044672
101294,0.06366462004005119
101296,0.047427624548715436
101297,0.0658325146528274
101299,0.043825175629439786
101301,0.08750543996732413
101305,0.046471980104215396
101308,0.05852786223128657
101318,0.032846563129018805
101327,0.09165920502550387
101329,0.06009650874699482
101332,0.05011508915140311
101337,0.08009942093414764
101343,0.048150266167197885
101345,0.046128672393815184
101346,0.056995070855393376
101353,0.029586358139104995
101354,0.14168434188265935
101355,0.08055976610932346
101356,0.04075386184013057
101362,0.11136229206103143
101363,0.20537621374262344
101365,0.04795995389409605
101366,0.13471329531428344
101367,0.22060357196700506
101368,0.04160713007288586
101374,0.09988661322408654
101380,0.06690281123444738
101383,0.0636838633592598
101398,0.03769774482264468
101399,0.198336640600833
101401,0.1295908493775176
101412,0.13734252911706968
101426,0.09798933630512467
101427,0.23082998445214734
101428,0.08260255462252561
101429,0.0921771410747904
101434,0.09202379130775999
101440,0.16844690340729593
101448,0.09873172191504806
101449,0.050977736417236456
101465,0.09112435927252464
101467,0.07060590308977277
101472,0.1021432164770113
101478,0.11612265281141258
101497,0.0646787118588222
101504,0.06310611072847315
101547,0.04907148169682837
101548,0.07886724687914443
101555,0.0571116953513585
101570,0.0860826049048579
101572,0.06572255768742215
101578,0.04894347961434093
101580,0.11045408415623853
101588,0.08487138860517601
101602,0.14260283514061647
101610,0.09942877981108328
101614,0.054571065801022514
101616,0.062125682113463164
101643,0.09065853182313774
101644,0.06315923354527349
101649,0.08010733697971734
101650,0.08230613714823797
101665,0.047599883344514426
101667,0.13695393887447085
101669,0.043383233162429154
101674,0.11229009324807779
101675,0.042851453347947654
101678,0.10844549657820213
101682,0.06529060060348735
101686,0.06699900379298612
101697,0.18855003237351603
101700,0.12048945053283329
101711,0.044996141999653426
101714,0.05406059779464372
101715,0.15181230292825623
101728,0.07470603597186004
101732,0.05459135442691949
101757,0.0778069605666169
101758,0.093637704665617
101759,0.07648953336119979
101762,0.03368179638257104
101764,0.07029250339058726
101780,0.1696879364593708
101784,0.05901676010312431
101789,0.03580414676290709
101816,0.08176518192340722
101819,0.05345385130594431
101827,0.03934958057155768
101863,0.08935816193610645
101867,0.09207467109917558
101870,0.04654547207231268
101873,0.0845049498897949
101878,0.05854296620107664
101879,0.07259822611771258
101880,0.05200689150544807
101887,0.06916190865517322
101897,0.05768090370454966
101901,0.0985866673287595
101903,0.2142640999812677
101920,0.06042931590770237
101921,0.053675754665191366
101922,0.05221334542871459
101961,0.14653415397737593
101962,0.06114550610516995
101971,0.0884620319071012
101976,0.1698636622689406
102002,0.09396162641952381
102005,0.060132110512809915
102007,0.1907715732303782
102017,0.045763916650884584
102019,0.08981690937089125
102029,0.05141864351554796
102051,0.19358157447939825
102052,0.05231431145139204
102054,0.057950390127560154
102062,0.07794578694374117
102067,0.12591741387134206
102068,0.09423839481500934
102070,0.05891764313263477
102090,0.10699332447922502
102092,0.10022528880452018
102099,0.10077222385722359
102100,0.034569998306691815
102112,0.08373197882672678
102113,0.08127224929914625
102122,0.0876122801179331
102123,0.047346925392182215
102125,0.06044602461463426
102126,0.09843034457686975
102146,0.07089082885878362
102147,0.0554228478273503
102151,0.10128497774697767
102158,0.06244743381637159
102159,0.05441460093364993
102162,0.05828078606322333
102165,0.06023291931655899
102166,0.06327711201561641
102174,0.11521222404916195
102193,0.17951171554536222
102198,0.056448535826227914
102205,0.08116684306443893
102206,0.030642728625922128
102218,0.07225444115709169
102221,0.05755711500586313
102230,0.06599198715508028
102238,0.08221342893837048
102248,0.03746494592573936
102252,0.1580992078537926
102259,0.06511076060784254
102262,0.08326708901457075
102273,0.0655503881139049
102286,0.07256225876195345
102293,0.05999109993897899
102294,0.07225774652408377
102296,0.05726029105082621
102298,0.11097820675685696
102303,0.0405603572479781
102309,0.07419686749983234
102315,0.0681143665147633
102340,0.058453801205527255
102342,0.08110978587096668
102344,0.05024258587880338
102346,0.09134152215351188
102347,0.039494707843662796
102374,0.05663942629208799
102380,0.061884518279381344
102387,0.08811777031067199
102393,0.06587849440585053
102403,0.04774063497778477
102413,0.09871821229023858
102414,0.041689274256584655
102415,0.05493706257953757
102416,0.12105484534469774
102439,0.11072053207081023
102441,0.046705949804071244
102443,0.06560268124961091
102444,0.0405588215488132
102445,0.12581238842438333
102448,0.05100633058418062
102449,0.05601292712123549
102450,0.19127077657029753
102456,0.059380089656805475
102458,0.06606816596104219
102459,0.07559571005938322
102465,0.06679513054026272
102470,0.13942412377046084
102471,0.07474643594345995
102475,0.10231128088666382
102476,0.13323662548312554
102506,0.08790756755195356
102509,0.03636399794985652
102519,0.047357774600810115
102522,0.06395446115486489
102545,0.07136568315639984
102549,0.08457111504083305
102562,0.05064704831223552
102563,0.059391447504849454
102568,0.10611952385763262
102582,0.07407401370267552
102592,0.07765411902816605
102597,0.07150250999665839
102605,0.0812467184477591
102614,0.05268373533108467
102617,0.0865658340940142
102634,0.07989685943715925
102652,0.08658001829056257
102655,0.03096049976518477
102671,0.07492211191561246
102694,0.07366871974955215
102701,0.13509214803620526
102703,0.05988971281237102
102704,0.03976846208797841
102713,0.03384789922562692
102720,0.12059238820788637
102731,0.05360670122452441
102733,0.09055862363231922
102749,0.08454931703054583
102755,0.05264277917917332
102763,0.0581421692989819
102770,0.12717551633981794
102772,0.12597399689113642
102799,0.1418453553281931
102838,0.0586666098224185
102854,0.03227687721729619
102862,0.10474165735902295
102863,0.06081331426790928
102867,0.05771694760017154
102868,0.05904156677328767
102878,0.07197396516459367
102887,0.09414827895516784
102898,0.0851568173774281
102904,0.09606330209597691
102912,0.10818034223552478
102919,0.05796574957847357
102927,0.06637421075827367
102932,0.07490864115906445
102933,0.13556190895631437
102935,0.04296751502428061
102958,0.08413850098509318
102969,0.18522922999347372
102971,0.06081873963856384
102975,0.06975881562180777
102979,0.07563410648267282
102982,0.033351896488691614
102987,0.11963461749201622
102989,0.07646969110535128
102995,0.06612353681279622
102996,0.0531425201134488
103000,0.061197861677026594
103001,0.15321282821631352
103004,0.07249534045991966
103010,0.059050703348394865
103025,0.12480000564020559
103029,0.07812644155240109
103046,0.07917167232551742
103056,0.04542246423627519
103062,0.07691719871478403
103078,0.07463261173156158
103083,0.027418433199778436
103092,0.07426121324049603
103096,0.07479982591658056
103097,0.09491261976047702
103102,0.14593639867320574
103112,0.07784566152818422
103132,0.04608343425478201
103144,0.10233765503427521
103145,0.0954360405186598
103146,0.06584140378388699
103147,0.08832902380641906
103158,0.06841584024886242
103171,0.12365719757683766
103173,0.08606963452760122
103184,0.07843330679921735
103195,0.09043015826745354
103196,0.049757320448008215
103206,0.05490756787618831
103230,0.06861158277709588
103231,0.10631486269244433
103232,0.07252307028099873
103239,0.08688235039846186
103240,0.07032518691262792
103243,0.07650770923374522
103252,0.09839735371231952
103258,0.056908038766811574
103259,0.07772025175351378
103279,0.05332296733465706
103280,0.04535773634063846
103286,0.0654015699423399
103287,0.18675029171109028
103290,0.05574378402876021
103298,0.08186083482061167
103315,0.03208672021550138
103319,0.02828835560803293
103334,0.09987966614937949
103336,0.058053336616739386
103345,0.06178013439830938
103368,0.0652098536620695
103371,0.10386488113034228
103377,0.06554615306251035
103398,0.05621031315117915
103404,0.060826621595420176
103408,0.07934985291460414
103410,0.0623667303166589
103418,0.034154445510488296
103420,0.11404605692771672
103432,0.0764621556182877
103433,0.04014397483739304
103436,0.025759287294948738
103440,0.07014616646553237
103453,0.07856358767508394
103459,0.0648735036463641
103460,0.0698995407264509
103461,0.042813582778021164
103462,0.13673448798925164
103473,0.13240803471453996
103474,0.06406080739199689
103475,0.08627915666421142
103478,0.15068334198354486
103480,0.052853897883049124
103484,0.054592404004173166
103494,0.12637932240445313
103513,0.09815418510155823
103515,0.14776958314227215
103516,0.12445272126949998
103525,0.10271388704677355
103541,0.1264215315423346
103544,0.04314318954406428
103562,0.20990940661473018
103570,0.23233254282896035
103572,0.12437672579799487
103574,0.06987116371766425
103575,0.11424768114423811
103591,0.09016106983714178
103594,0.04610737536650195
103609,0.0699678697313077
103613,0.0627227605994612
103614,0.054285771438944946
103615,0.04736576291681548
103624,0.09639925130691934
103625,0.2017913127769883
103628,0.1246520344697189
103629,0.045663207505293485
103647,0.06387189020528247
103648,0.08323386106587298
103651,0.09304286171913252
103658,0.03400825717582558
103668,0.11717024835798641
103669,0.1046656338404543
103676,0.0803530218147163
103682,0.046094610829751
103683,0.055999214207763354
103689,0.048750082820813764
103725,0.05695745595751392
103733,0.07740015038829047
103744,0.06403637354540116
103762,0.09132788810680854
103771,0.14906005998618804
103773,0.03636424502099494
103783,0.11993256008309985
103784,0.05595738166434812
103808,0.03593540703252372
103812,0.0592676471612318
103813,0.13527365324502968
103814,0.048028211647096725
103818,0.09784040898933953
103824,0.11094887403678845
103828,0.03849322547105327
103830,0.12918686936302862
103840,0.05189139230959162
103842,0.109496724556477
103847,0.1141558496956335
103848,0.10250953268130493
103851,0.04168809932039306
103854,0.1061130096778733
103857,0.184681802054394
103861,0.04298723736573913
103862,0.03708236585959293
103865,0.05642625920828803
103870,0.04533622895128768
103876,0.061410062859448486
103891,0.23228064462761197
103908,0.07321786414086345
103914,0.09069584236339648
103918,0.07357665415219382
103940,0.059775561722197085
103963,0.14966597252998604
103966,0.04817299767909647
103971,0.15321603241038342
103980,0.13470602315401617
103984,0.05502208528267607
103985,0.07858181957034512
103998,0.2185906876494005
104019,0.058260720628541963
104026,0.049214420516386186
104035,0.10865023987906405
104044,0.059803068794334044
104045,0.10155307213358418
104047,0.06550240898472073
104051,0.041410178426253164
104058,0.08440959249385863
104063,0.04298567194576596
104066,0.0928712121381434
104087,0.02821285218679655
104089,0.07025265978507136
104095,0.0742927304099774
104098,0.11725934026269115
104104,0.05014166005142229
104110,0.1062944291840094
104120,0.052375722765042765
104122,0.04694212597823891
104131,0.05777473722551264
104132,0.06798002143231915
104135,0.05804003251157939
104136,0.05557415311536877
104149,0.12272464278942995
104150,0.06529820951828179
104156,0.14342654756021692
104165,0.12565302786480315
104175,0.07158280269882636
104179,0.08581679679446667
104184,0.04788008716414809
104206,0.056433042883440476
104216,0.09883068059924587
104230,0.16437852534322006
104257,0.03164738365614601
104272,0.05005387885141694
104273,0.07954517245201835
104278,0.03118103710450397
104294,0.11516615470701572
104295,0.09136750266735437
104297,0.08285631511980182
104298,0.14670968803147735
104308,0.0827514488277176
104318,0.10883627370995787
104319,0.057836565585177135
104320,0.10272298689610561
104327,0.13747753493367657
104334,0.09181751075543165
104344,0.09472950877469395
104350,0.06676891161665106
104351,0.1401426223831505
104354,0.0744551322292614
104369,0.09233779960706157
104376,0.08060736348283085
104381,0.04503601549395555
104384,0.10317317657978009
104391,0.07373553565080655
104394,0.07035112084291512
104398,0.14041975534988665
104402,0.05784247633802797
104408,0.050356591364651974
104409,0.04180163189893856
104410,0.24437582399403596
104412,0.11016392843275516
